flag_name,flag_on,traffic,user,region,latency,cpu,error
customer_enable_account_linking,0,high,web,US,118,65,0
payment_recurring_enable_billing_schedule,0,medium,mobile,LATAM,105,45,0
cart_offers_limited_time_offers,1,medium,web,APAC,100,47,0
inventory_enable_obsolescence_tracking,1,high,web,LATAM,108,55,0
billing_enable_debt_collection_integration,0,low,web,APAC,159,47,0
customer_enable_communication_channel_preference,1,low,web,EU,169,48,1
catalog_enable_category_hierarchy,0,high,web,LATAM,137,44,0
cart_bundling_bundle_conflicts,0,low,mobile,LATAM,102,44,0
cart_product_management_wishlist,1,low,web,US,131,56,0
order_provisioning_enable_service_provisioning,0,low,mobile,US,154,50,0
provisioning_enable_recurring_charges,0,low,mobile,EU,134,63,0
provisioning_enable_5g_network,0,high,web,APAC,153,55,0
catalog_enable_purchase_analytics,0,low,mobile,LATAM,130,47,0
inventory_enable_cross_warehouse_transfer,1,low,mobile,EU,134,57,0
customer_enable_age_verification,0,medium,mobile,LATAM,117,52,0
cart_bundling_bundle_conflicts,0,medium,web,APAC,128,56,0
billing_enable_invoice_numbering,0,high,web,EU,132,46,0
order_pricing_enable_billing_sync,1,medium,web,EU,166,59,0
cart_inventory_real_time_sync,0,low,mobile,LATAM,117,48,0
notification_audit_enable,1,low,web,APAC,144,56,0
provisioning_enable_encryption,1,low,web,US,160,41,0
inventory_enable_supplier_performance_tracking,1,low,mobile,US,154,65,0
customer_enable_churn_prediction,1,high,mobile,US,109,54,0
notification_sms_fragmentation_enable,0,low,web,EU,101,55,0
notification_campaign_window_enable,1,low,web,LATAM,132,44,0
cart_offers_limited_time_offers,1,medium,web,APAC,154,53,0
cart_analytics_conversion_tracking,1,medium,web,LATAM,131,40,0
billing_enable_advance_payment_tracking,1,low,mobile,US,140,59,0
provisioning_enable_latency_control,1,medium,web,US,156,64,0
cart_bundling_bundle_conflicts,1,low,mobile,LATAM,138,47,0
inventory_enable_warehouse_setup,1,low,mobile,US,109,60,0
customer_enable_reactivation,1,medium,web,APAC,147,62,0
cart_analytics_session_tracking,0,low,web,US,110,51,0
billing_enable_bundle_discounts,0,high,web,APAC,114,41,0
catalog_enable_category_recommendations,0,low,mobile,APAC,133,49,0
payment_recurring_enable_recurring_charges,1,high,mobile,US,113,65,0
provisioning_enable_carrier_specific_config,1,medium,web,EU,167,59,0
provisioning_enable_service_status_updates,0,low,mobile,LATAM,140,64,0
catalog_enable_pricing_rules,1,medium,web,US,131,41,0
catalog_enable_pricing_rules,1,low,web,LATAM,133,49,0
customer_enable_account_linking_validation,1,medium,mobile,EU,123,65,0
order_advanced_enable_predictive_inventory,1,medium,web,APAC,162,41,0
order_compliance_enable_compliance_reporting,0,low,web,APAC,105,45,0
provisioning_enable_slice_management,1,medium,mobile,EU,100,61,0
notification_retry_enable,1,medium,mobile,APAC,128,62,0
inventory_enable_lot_tracking,1,low,web,APAC,126,62,0
customer_enable_language_preferences,0,high,web,APAC,152,50,0
catalog_enable_product_deletion,1,medium,web,EU,170,61,0
catalog_enable_product_analytics,1,low,mobile,US,154,46,0
catalog_enable_plan_customization,1,low,web,APAC,158,51,0
order_provisioning_enable_service_provisioning,0,medium,mobile,LATAM,157,61,0
billing_enable_advance_payment_tracking,0,low,mobile,LATAM,132,49,0
order_provisioning_enable_device_shipping,1,medium,web,EU,101,46,0
provisioning_enable_inter_carrier_communication,0,low,mobile,EU,113,43,0
provisioning_enable_add_on_management,1,medium,mobile,US,108,53,0
cart_product_management_personalization,1,low,mobile,US,127,42,0
billing_enable_write_off_management,1,medium,web,EU,122,43,0
cart_compatibility_international_compatibility,1,low,mobile,APAC,155,49,0
customer_enable_profile_completion_tracking,0,medium,mobile,APAC,143,46,0
catalog_enable_product_lifecycle,1,low,web,US,138,60,1
billing_tax_calculation,1,low,mobile,EU,146,62,0
billing_enable_invoice_numbering,1,high,mobile,EU,128,46,0
order_fulfillment_enable_order_allocation,1,low,mobile,APAC,138,56,0
catalog_enable_bundle_conflicts,1,medium,web,LATAM,116,62,0
order_lifecycle_enable_order_tracking,1,low,mobile,APAC,138,43,0
provisioning_enable_usage_analytics,1,medium,web,EU,105,62,0
payment_recurring_enable_recurring_charges,1,medium,mobile,US,121,57,0
provisioning_enable_service_downgrade,1,high,web,APAC,144,43,0
cart_checkout_shipping_address_validation,0,low,mobile,EU,122,64,0
cart_tax_by_region,1,low,mobile,LATAM,127,42,0
order_fulfillment_enable_shipping,0,high,web,LATAM,163,42,0
billing_handle_orphaned_invoices,1,medium,web,US,159,41,0
notification_diag_headers_enable,1,medium,mobile,APAC,120,59,0
catalog_enable_product_lifecycle,0,high,mobile,APAC,170,63,1
catalog_enable_bundle_management,1,low,mobile,LATAM,112,41,0
customer_enable_aml_check,1,low,web,LATAM,136,50,0
inventory_enable_disposal_tracking,1,medium,web,APAC,123,58,0
payment_notification_enable_refund_notification,1,medium,web,APAC,139,65,1
customer_enable_customer_segmentation,1,low,web,APAC,149,53,0
notification_idempotency_enable,1,medium,mobile,LATAM,158,42,0
inventory_enable_order_packing,0,high,web,US,155,41,0
payment_dispute_enable_dispute_management,0,low,mobile,APAC,113,45,0
cart_product_management_service_products,0,medium,mobile,EU,157,40,0
cart_pricing_promotional_pricing,1,high,mobile,EU,113,47,0
cart_product_management_recommendations,1,low,web,US,114,59,0
billing_enable_payment_history,0,low,mobile,APAC,111,52,0
catalog_enable_product_modification,1,medium,web,EU,108,59,0
customer_enable_communication_channel_preference,1,low,mobile,EU,154,54,0
customer_enable_data_deletion,0,high,web,APAC,148,47,0
provisioning_enable_recurring_charges,1,medium,web,APAC,118,58,0
cart_checkout_express_checkout,1,high,mobile,US,115,54,0
provisioning_enable_slice_management,0,medium,mobile,LATAM,119,41,0
catalog_enable_bundle_recommendations,0,low,web,LATAM,167,62,0
customer_enable_manual_approval,1,low,mobile,EU,146,62,0
cart_bundling_bundle_pricing,1,medium,web,EU,129,59,0
notification_failover_enable,0,medium,web,APAC,128,53,0
payment_currency_enable_multi_currency,1,low,web,US,154,54,0
billing_enable_partial_payment_tracking,1,medium,mobile,LATAM,148,63,0
catalog_enable_search_analytics,1,low,mobile,LATAM,162,46,0
billing_enable_manual_reconciliation,0,high,mobile,LATAM,137,62,0
provisioning_enable_add_on_management,1,medium,mobile,LATAM,123,62,0
payment_advanced_enable_payment_optimization,0,low,web,EU,152,64,0
cart_tax_calculation,0,medium,web,LATAM,146,54,0
customer_enable_contract_management,1,medium,web,EU,134,56,0
customer_enable_email_verification,0,low,mobile,EU,149,64,0
notification_sms_unicode_enable,0,high,mobile,EU,134,65,1
customer_enable_aml_check,0,medium,mobile,APAC,147,43,0
catalog_enable_availability_check,1,medium,mobile,US,113,53,0
cart_pricing_bundle_discounts,1,high,mobile,LATAM,133,42,0
payment_dispute_enable_chargeback_handling,1,low,web,EU,115,51,0
cart_fees_activation_fees,1,low,mobile,APAC,108,57,0
cart_bundling_dynamic_bundles,1,high,mobile,APAC,113,54,0
cart_inventory_pre_order_support,1,high,mobile,APAC,163,41,0
catalog_enable_bundle_pricing,1,medium,mobile,EU,163,65,0
auth_enable_email_verification,1,low,web,LATAM,148,40,0
order_notifications_enable_order_updates,1,medium,mobile,EU,155,52,0
cart_bundling_bundle_recommendations,0,high,web,APAC,152,56,0
provisioning_enable_traffic_shaping,1,low,web,APAC,139,63,0
customer_enable_marketing_opt_in,1,low,mobile,LATAM,145,64,0
cart_checkout_shipping_address_validation,1,high,mobile,APAC,167,56,0
provisioning_enable_traffic_shaping,1,medium,web,LATAM,168,55,0
catalog_enable_product_reviews,1,low,web,EU,145,54,0
payment_transaction_enable_single_payment,0,low,web,APAC,151,51,0
customer_enable_bulk_operations,1,low,web,APAC,114,60,0
inventory_enable_supplier_pricing,1,high,web,APAC,152,52,0
billing_enable_transaction_matching,1,low,mobile,LATAM,147,50,0
customer_enable_lifetime_value_tracking,1,medium,web,APAC,112,52,0
billing_enable_multi_currency,0,medium,mobile,APAC,136,48,0
provisioning_enable_5g_network,1,low,mobile,EU,107,63,0
provisioning_enable_overage_charges,1,high,mobile,LATAM,143,53,0
cart_operations_cart_notifications,1,medium,mobile,US,157,58,0
billing_enable_currency_conversion,1,low,web,US,168,41,0
customer_enable_auto_renewal,1,medium,mobile,LATAM,167,55,0
order_pricing_enable_order_billing,1,low,mobile,US,104,63,0
customer_enable_customer_journey_tracking,1,high,mobile,US,137,45,0
inventory_enable_order_packing,0,low,mobile,EU,135,51,0
provisioning_enable_voice_config,1,medium,mobile,LATAM,128,56,0
notification_senderid_whitelist_enable,0,medium,web,EU,103,44,0
cart_inventory_hold_duration,1,high,mobile,LATAM,142,41,0
customer_enable_customer_segmentation,1,high,web,EU,102,61,0
catalog_enable_warehouse_management,1,low,mobile,APAC,102,41,0
notification_rate_msisdn_enable,1,high,web,APAC,120,55,0
provisioning_enable_notifications,1,medium,mobile,APAC,104,47,0
inventory_enable_warehouse_location_management,1,medium,web,LATAM,131,40,0
auth_enable_sso,1,medium,mobile,APAC,125,44,0
order_notifications_enable_delivery_updates,1,high,web,US,101,56,0
cart_financing_financing_rates,1,medium,web,LATAM,107,45,0
cart_product_management_bundled_products,1,low,web,EU,102,52,0
billing_enable_promotional_pricing,1,low,web,APAC,136,43,0
notification_channel_email_enable,1,medium,mobile,LATAM,100,41,0
cart_product_management_bundled_products,1,low,web,US,137,52,0
provisioning_enable_apn_config,1,low,mobile,US,101,56,0
inventory_enable_order_shipping,1,low,web,US,110,65,0
cart_pricing_loyalty_discounts,1,low,web,APAC,133,45,0
provisioning_enable_plan_change,1,low,mobile,US,134,64,0
customer_enable_payment_method_management,1,low,web,US,127,64,0
customer_enable_email_verification,1,medium,mobile,US,110,41,0
provisioning_enable_network_config,1,high,web,US,118,42,0
customer_enable_fraud_detection,0,low,mobile,LATAM,164,40,0
cart_checkout_shipping_address_validation,0,low,mobile,EU,108,51,0
provisioning_enable_quota_management,0,medium,web,EU,155,48,0
cart_product_management_product_filtering,0,low,web,US,135,46,0
cart_financing_lease_options,1,high,web,LATAM,128,43,0
catalog_enable_promotional_pricing,1,medium,web,US,136,50,0
provisioning_enable_sms_config,1,high,mobile,LATAM,158,56,0
cart_product_management_device_products,0,high,mobile,LATAM,124,47,0
customer_enable_termination,1,medium,web,US,138,48,0
inventory_enable_order_shipping,0,medium,web,EU,149,60,0
payment_compliance_enable_pci_dss_compliance,1,high,web,US,128,54,0
cart_compatibility_feature_compatibility,0,medium,web,EU,133,58,0
billing_enable_currency_rate_updates,1,low,web,EU,166,46,0
payment_compliance_enable_aml_check,0,low,web,APAC,169,50,0
order_products_enable_bundle_products,1,low,mobile,US,162,55,0
provisioning_enable_provisioning_reports,0,low,mobile,US,157,53,0
provisioning_enable_recurring_charges,1,medium,mobile,LATAM,121,52,0
order_pricing_enable_tax_calculation,1,low,mobile,APAC,161,44,1
provisioning_enable_imei_assignment,0,medium,web,EU,146,48,0
catalog_enable_purchase_analytics,1,high,web,EU,154,57,0
payment_billing_enable_billing_notifications,1,high,mobile,EU,105,65,0
inventory_enable_equipment_maintenance,0,medium,mobile,EU,131,61,0
cart_operations_cart_merge,1,medium,web,APAC,101,61,0
cart_pricing_payment_method_discounts,1,low,web,EU,124,46,0
customer_enable_contact_management,1,medium,mobile,LATAM,169,51,0
cart_checkout_guest_checkout,1,low,mobile,APAC,128,41,0
cart_checkout_registered_checkout,0,high,web,EU,128,48,0
order_fulfillment_enable_delivery_tracking,0,high,mobile,LATAM,115,59,0
cart_operations_persistent_cart,1,medium,mobile,APAC,118,53,0
cart_pricing_bundle_discounts,1,medium,web,LATAM,125,42,0
billing_enable_scheduled_invoices,0,high,mobile,APAC,165,55,0
customer_enable_contract_management,1,low,mobile,LATAM,155,65,0
payment_recurring_enable_recurring_charges,1,medium,mobile,LATAM,163,44,0
provisioning_enable_device_activation,1,medium,web,US,134,46,0
cart_operations_cart_sharing,1,high,mobile,LATAM,126,55,0
order_fulfillment_enable_order_allocation,0,medium,web,EU,108,62,0
cart_checkout_guest_checkout,1,medium,mobile,APAC,136,53,0
cart_bundling_create_bundles,1,high,web,EU,156,44,0
cart_compatibility_network_compatibility,1,low,mobile,US,136,60,0
inventory_enable_supplier_performance_tracking,1,medium,web,APAC,143,51,0
catalog_enable_inventory_sync,0,low,mobile,US,107,46,0
cart_offers_seasonal_offers,1,medium,mobile,LATAM,150,57,0
catalog_enable_product_reviews,1,medium,mobile,EU,122,65,0
provisioning_enable_network_config,1,medium,web,EU,163,42,0
order_analytics_enable_shipping_analytics,0,high,web,APAC,150,48,0
cart_product_management_recently_viewed,1,medium,mobile,EU,163,41,0
cart_financing_financing_rates,1,medium,web,APAC,168,61,0
order_lifecycle_enable_creation,1,low,mobile,EU,111,64,0
payment_method_enable_cryptocurrency,1,low,mobile,APAC,103,50,0
catalog_enable_review_ratings,1,medium,web,APAC,156,48,0
inventory_enable_cross_warehouse_transfer,0,low,web,US,142,43,0
inventory_enable_stock_level_management,1,high,web,APAC,117,61,0
inventory_enable_order_allocation,1,medium,web,APAC,119,65,0
auth_enable_registration,1,low,web,EU,144,59,0
provisioning_enable_traffic_shaping,1,high,mobile,US,132,40,0
order_compliance_enable_audit_logging,1,low,web,APAC,132,64,0
cart_inventory_pre_order_support,1,medium,web,US,125,50,0
cart_operations_cart_merge,1,medium,mobile,APAC,122,58,0
customer_enable_language_preferences,1,high,mobile,APAC,161,56,0
provisioning_enable_notifications,1,medium,web,LATAM,158,53,0
catalog_enable_bundle_publishing,0,high,mobile,US,148,55,0
catalog_enable_review_moderation,1,low,web,APAC,142,43,0
notification_idempotency_enable,1,low,web,LATAM,131,41,0
customer_enable_engagement_tracking,1,low,mobile,US,124,40,0
order_inventory_enable_backorder,0,low,mobile,EU,111,43,0
catalog_enable_product_lifecycle,1,low,mobile,LATAM,113,51,0
cart_tax_by_region,1,medium,mobile,LATAM,104,61,0
cart_compatibility_international_compatibility,0,low,mobile,EU,169,50,0
provisioning_enable_usage_tracking,0,low,web,US,122,57,1
provisioning_enable_multi_carrier,1,low,mobile,EU,169,62,0
order_lifecycle_enable_cancellation,1,medium,web,LATAM,166,45,0
catalog_enable_device_reviews,1,high,web,LATAM,114,57,0
payment_method_enable_bank_transfer,0,medium,web,US,114,50,0
catalog_enable_category_recommendations,1,medium,web,APAC,142,56,0
catalog_enable_dynamic_pricing,0,medium,web,APAC,153,46,0
customer_enable_account_linking,1,high,web,LATAM,149,63,0
billing_tax_calculation,1,low,web,EU,154,49,0
payment_analytics_enable_payment_method_analytics,1,low,web,EU,151,65,0
payment_method_enable_digital_wallet,1,high,web,US,126,42,0
inventory_enable_order_packing,1,low,mobile,LATAM,144,53,0
cart_product_management_product_search,0,low,web,EU,147,62,0
payment_billing_enable_billing_cycle_management,1,medium,web,US,137,46,0
billing_enable_payment_history,1,medium,web,APAC,145,56,0
payment_dispute_enable_dispute_management,1,low,web,EU,118,52,0
provisioning_enable_dlp,1,high,mobile,EU,124,44,0
billing_enable_payment_reconciliation,0,medium,mobile,APAC,163,48,0
cart_bundling_create_bundles,1,high,mobile,US,132,41,1
cart_offers_referral_offers,1,high,web,APAC,156,56,1
customer_enable_contract_renewal,1,medium,mobile,APAC,167,57,0
catalog_enable_category_recommendations,1,medium,web,APAC,156,53,0
provisioning_enable_quota_management,1,low,mobile,EU,168,57,0
order_notifications_enable_order_updates,1,high,web,APAC,162,49,0
cart_offers_loyalty_rewards,1,low,web,APAC,136,51,0
billing_enable_unmatched_invoice_handling,1,low,mobile,US,130,42,0
payment_method_enable_bank_transfer,1,low,mobile,APAC,165,49,0
inventory_enable_order_shipping,0,low,web,APAC,142,47,0
customer_enable_customer_journey_tracking,1,high,mobile,EU,101,50,0
provisioning_enable_service_termination,0,low,web,LATAM,158,53,0
cart_notifications_promotional_notifications,1,medium,web,APAC,105,51,0
cart_notifications_price_drop_alerts,0,low,web,EU,161,47,0
payment_billing_enable_bill_generation,1,medium,web,EU,119,65,0
cart_fees_environmental_fees,1,low,mobile,US,149,47,0
order_compliance_enable_order_retention,1,medium,web,US,169,64,0
notification_rate_global_enable,1,medium,web,APAC,166,45,0
catalog_enable_bundle_recommendations,1,high,web,APAC,126,52,0
billing_enable_invoice_generation,0,low,mobile,LATAM,122,58,0
catalog_enable_dynamic_pricing,1,medium,mobile,APAC,166,63,0
payment_transaction_enable_payment_settlement_webhook,0,low,mobile,LATAM,103,61,0
customer_enable_suspension,1,low,mobile,LATAM,155,60,0
inventory_enable_forecasting,0,medium,web,EU,120,57,0
inventory_enable_cross_warehouse_transfer,1,low,web,EU,111,47,0
order_products_enable_service_products,1,medium,mobile,US,170,57,0
provisioning_enable_alerts,0,low,web,EU,111,40,0
cart_bundling_plan_bundling,0,medium,web,APAC,147,51,0
catalog_enable_bulk_upload,1,medium,mobile,LATAM,127,62,0
notification_diag_headers_enable,0,low,web,US,129,63,0
provisioning_enable_multi_carrier,1,low,mobile,US,103,48,0
inventory_enable_cost_tracking,1,low,mobile,LATAM,162,50,0
cart_pricing_promotional_pricing,0,medium,web,EU,128,64,0
catalog_enable_device_images,1,high,mobile,LATAM,154,45,0
provisioning_enable_usage_analytics,1,low,web,EU,135,65,0
provisioning_enable_slice_isolation,0,low,mobile,US,152,49,0
catalog_enable_predictive_inventory,0,medium,web,US,149,59,0
cart_offers_free_shipping_offers,1,low,web,EU,130,57,0
cart_pricing_promotional_pricing,1,medium,web,APAC,140,62,0
cart_compatibility_network_compatibility,1,low,web,LATAM,129,57,0
order_products_enable_product_variants,0,low,web,APAC,112,55,0
order_lifecycle_enable_order_tracking,1,high,web,US,119,55,0
auth_enable_profile_edit,1,medium,web,EU,158,63,0
payment_advanced_enable_payment_optimization,1,high,web,EU,145,43,0
order_notifications_enable_order_confirmation,1,medium,mobile,LATAM,155,48,0
payment_method_enable_credit_card,0,high,mobile,US,149,46,0
cart_fees_service_fees,1,low,mobile,LATAM,111,62,0
billing_enable_audit_trail,1,low,mobile,APAC,166,49,0
notification_channel_email_enable,1,medium,mobile,APAC,103,50,0
provisioning_enable_provisioning_reports,0,low,mobile,EU,140,42,0
cart_product_management_recommendations,1,low,mobile,APAC,100,47,0
catalog_enable_inventory_sync,1,medium,mobile,APAC,166,50,0
auth_enable_registration,0,low,web,APAC,170,55,0
payment_recurring_enable_subscription_billing,0,medium,web,US,127,43,0
catalog_enable_product_categorization,0,medium,web,LATAM,157,44,0
cart_compatibility_network_compatibility,1,medium,web,APAC,156,46,0
customer_enable_kyc_validation,1,low,mobile,LATAM,140,55,0
cart_notifications_order_updates,0,low,web,US,135,43,0
provisioning_enable_slice_isolation,1,medium,mobile,US,113,40,0
billing_enable_interest_accrual,1,low,web,EU,145,43,0
customer_enable_fraud_detection,1,medium,web,APAC,124,59,0
catalog_enable_stock_levels,1,low,mobile,EU,162,60,0
billing_enable_invoice_tracking,1,low,web,EU,104,59,0
order_products_enable_addon_products,0,low,mobile,EU,139,44,0
cart_offers_flash_sales,1,medium,mobile,EU,158,57,0
order_fulfillment_enable_order_allocation,1,medium,mobile,APAC,149,53,0
catalog_enable_product_import,1,low,web,LATAM,100,49,0
order_lifecycle_enable_cancellation,1,high,mobile,US,111,62,0
order_provisioning_enable_sim_activation,1,medium,mobile,EU,161,50,0
provisioning_enable_sim_activation,0,low,mobile,APAC,146,44,0
provisioning_enable_workflow_automation,0,medium,mobile,EU,153,46,0
cart_operations_quick_order,1,high,mobile,US,111,62,0
order_lifecycle_enable_creation,1,high,mobile,EU,159,65,0
billing_tax_compliance,0,medium,web,EU,133,41,0
order_notifications_enable_order_updates,1,high,mobile,APAC,138,50,0
provisioning_enable_workflow_automation,0,high,mobile,APAC,169,56,0
payment_recurring_enable_subscription_billing,1,low,mobile,US,105,60,0
provisioning_enable_encryption,1,high,web,US,135,50,0
provisioning_enable_carrier_routing,1,medium,mobile,US,111,54,0
payment_analytics_enable_payment_analytics,1,high,web,APAC,159,43,0
billing_enable_history_tracking,0,medium,web,LATAM,158,61,0
cart_analytics_conversion_tracking,1,high,web,APAC,156,46,0
catalog_enable_bulk_upload,0,medium,web,LATAM,155,64,0
cart_analytics_funnel_analysis,0,medium,mobile,LATAM,166,57,0
provisioning_enable_billing_sync,1,medium,mobile,APAC,113,51,0
payment_refund_enable_refund_automation,1,low,web,LATAM,150,61,0
catalog_enable_view_analytics,1,low,web,LATAM,127,48,0
provisioning_enable_bandwidth_allocation,1,low,web,LATAM,152,59,0
cart_product_management_addon_products,0,high,web,APAC,136,43,0
order_products_enable_bundle_products,1,medium,web,APAC,123,49,0
catalog_enable_product_modification,1,high,mobile,APAC,166,51,0
cart_inventory_real_time_sync,1,medium,mobile,EU,127,41,0
provisioning_enable_qos_management,0,low,web,US,131,45,0
customer_enable_phone_verification,1,medium,mobile,US,138,44,0
payment_recurring_enable_subscription_billing,1,high,web,LATAM,126,41,0
customer_enable_consent_tracking,1,medium,mobile,APAC,164,63,0
billing_enable_reversal_processing,0,low,web,LATAM,113,53,1
provisioning_enable_sim_activation,1,low,mobile,EU,160,47,0
catalog_enable_plan_customization,1,medium,mobile,LATAM,167,56,1
notification_senderid_whitelist_enable,1,low,mobile,APAC,131,59,0
catalog_enable_fulfillment_options,1,medium,mobile,EU,119,49,0
provisioning_enable_usage_analytics,1,high,mobile,APAC,167,40,0
provisioning_enable_traffic_shaping,0,medium,web,APAC,107,43,0
cart_fees_shipping_fees,0,medium,web,LATAM,118,57,0
billing_enable_reconciliation_automation,0,low,web,EU,130,51,0
cart_operations_persistent_cart,1,low,mobile,LATAM,113,51,0
billing_handle_orphaned_invoices,1,medium,web,LATAM,109,49,0
customer_enable_subscription_management,1,low,web,EU,169,64,0
payment_dispute_enable_dispute_management,0,low,mobile,APAC,141,50,0
customer_enable_aml_check,0,medium,web,EU,155,50,0
cart_operations_quick_order,0,medium,mobile,APAC,167,62,0
provisioning_enable_add_on_management,1,low,web,APAC,148,42,0
catalog_enable_product_import,0,high,mobile,EU,139,53,0
provisioning_enable_5g_network,1,high,mobile,LATAM,136,54,0
provisioning_enable_bandwidth_allocation,0,high,web,EU,105,43,0
billing_enable_invoice_numbering,0,high,mobile,LATAM,169,60,0
customer_enable_account_migration,0,low,mobile,LATAM,119,41,0
customer_enable_data_export,0,medium,mobile,US,125,62,0
catalog_enable_category_hierarchy,1,medium,mobile,US,131,58,0
billing_enable_invoice_reminders,1,medium,mobile,EU,155,45,0
catalog_enable_preorder,1,medium,mobile,LATAM,111,55,0
catalog_enable_backorder,1,high,mobile,EU,139,61,0
cart_inventory_hold_duration,1,low,mobile,APAC,124,61,0
provisioning_enable_network_config,0,low,mobile,APAC,127,49,0
catalog_enable_device_specifications,1,low,web,LATAM,111,49,0
provisioning_enable_traffic_shaping,1,low,mobile,LATAM,111,65,0
cart_bundling_bundle_pricing,1,medium,web,US,102,51,0
customer_enable_billing_address,0,high,mobile,LATAM,145,47,0
catalog_enable_category_management,0,high,mobile,EU,105,55,0
auth_enable_email_verification,1,low,web,US,154,64,0
provisioning_enable_usage_tracking,1,medium,web,LATAM,159,58,0
payment_billing_enable_invoice_billing,0,low,mobile,LATAM,133,40,0
order_fulfillment_enable_packing,0,low,mobile,EU,132,61,0
payment_transaction_enable_payment_settlement,0,low,web,US,117,61,0
cart_bundling_service_bundles,1,low,web,APAC,109,62,0
cart_financing_installment_plans,1,low,mobile,APAC,132,60,1
notification_metrics_enable,0,low,web,US,135,65,0
provisioning_enable_provisioning_reports,1,low,mobile,EU,123,61,0
catalog_enable_inventory_sync,1,medium,mobile,EU,115,45,0
provisioning_enable_sms_config,1,medium,web,LATAM,113,50,0
cart_product_management_addon_products,0,high,mobile,LATAM,155,43,0
cart_notifications_abandoned_cart_notifications,0,low,web,EU,140,52,0
catalog_enable_product_creation,0,low,mobile,US,119,43,0
payment_currency_enable_currency_conversion,1,high,web,LATAM,159,47,0
provisioning_enable_multi_carrier,1,high,mobile,APAC,150,59,0
payment_refund_enable_full_refund,1,low,web,EU,107,63,0
cart_fees_service_fees,1,high,web,APAC,130,48,0
provisioning_enable_dlp,1,low,mobile,LATAM,168,62,0
auth_enable_email_verification,1,high,mobile,LATAM,101,40,0
cart_notifications_abandoned_cart_notifications,1,high,web,US,104,48,0
payment_compliance_enable_pci_dss_compliance,1,medium,web,LATAM,147,40,0
cart_product_management_recommendations,1,low,web,LATAM,164,49,0
customer_enable_subscription_management,0,high,web,US,134,41,0
billing_enable_invoice_tracking,0,high,mobile,EU,121,40,0
order_pricing_enable_discount_application,0,medium,web,US,115,58,0
catalog_enable_dynamic_pricing,1,high,mobile,EU,109,44,0
provisioning_enable_service_downgrade,1,high,mobile,US,104,50,0
customer_enable_age_verification,1,medium,web,LATAM,101,62,0
order_notifications_enable_order_updates,1,medium,web,LATAM,133,55,0
catalog_enable_product_versioning,1,medium,web,LATAM,162,50,0
notification_campaign_window_enable,1,low,mobile,LATAM,170,46,0
provisioning_enable_recurring_charges,0,medium,mobile,APAC,100,41,0
customer_enable_kyc_validation,1,medium,mobile,LATAM,106,42,0
customer_enable_data_retention_policy,1,high,mobile,LATAM,111,52,0
order_compliance_enable_audit_logging,1,low,mobile,US,125,56,0
cart_compatibility_network_compatibility,1,high,mobile,APAC,120,63,0
auth_enable_session_timeout,1,medium,web,EU,121,57,0
catalog_enable_device_specifications,1,medium,web,US,132,53,0
billing_enable_discount_application,0,high,mobile,APAC,150,53,0
cart_fees_processing_fees,1,high,mobile,APAC,112,57,0
cart_bundling_device_plan_bundles,0,low,mobile,EU,101,43,0
payment_currency_enable_currency_rate_management,0,medium,mobile,APAC,126,55,0
customer_enable_contract_templates,1,high,mobile,LATAM,122,45,0
order_fulfillment_enable_shipping,0,low,mobile,LATAM,170,62,0
customer_enable_consent_tracking,0,low,web,EU,139,41,0
inventory_enable_product_lifecycle_management,0,low,mobile,US,139,62,0
cart_financing_lease_options,1,high,web,LATAM,168,49,0
cart_pricing_dynamic_pricing,1,low,web,US,151,48,0
order_lifecycle_enable_cancellation,1,high,web,APAC,111,48,0
customer_enable_signature_capture,1,low,web,EU,153,61,0
cart_notifications_order_updates,1,low,mobile,EU,100,61,0
order_lifecycle_enable_cancellation,1,low,mobile,US,106,41,0
inventory_enable_equipment_depreciation,1,low,mobile,APAC,127,43,0
cart_compatibility_device_service_compatibility,1,high,mobile,LATAM,109,60,0
order_analytics_enable_order_analytics,1,low,web,APAC,152,45,0
cart_bundling_create_bundles,1,medium,web,APAC,119,50,0
customer_enable_profile_completion_tracking,1,low,mobile,EU,137,54,0
provisioning_enable_usage_analytics,1,high,mobile,LATAM,117,53,0
cart_operations_cart_notifications,1,medium,web,US,166,49,0
catalog_enable_plan_bundling,0,low,web,US,136,46,0
customer_enable_contact_management,1,low,mobile,APAC,124,52,0
catalog_enable_product_lifecycle,1,high,web,LATAM,165,56,0
order_pricing_enable_billing_sync,1,medium,web,APAC,106,65,0
notification_consent_checks_enable,1,medium,web,APAC,111,45,0
provisioning_enable_dlp,1,high,web,EU,145,62,0
billing_enable_international_billing,0,high,mobile,APAC,104,56,0
catalog_enable_fulfillment_options,1,high,web,EU,120,49,0
notification_campaign_window_enable,0,low,mobile,APAC,122,61,0
cart_notifications_price_drop_alerts,1,medium,mobile,EU,103,60,0
billing_enable_payment_plan_creation,1,low,mobile,APAC,108,53,0
notification_sms_unicode_enable,1,high,mobile,LATAM,112,62,0
payment_reconciliation_enable_payment_reconciliation,0,medium,web,LATAM,136,44,0
auth_enable_account_lock,1,high,web,APAC,155,49,0
inventory_enable_supplier_pricing,0,high,web,US,135,52,0
provisioning_enable_usage_analytics,1,medium,web,US,143,41,1
cart_offers_limited_time_offers,0,low,web,EU,156,51,0
inventory_enable_turnover_analysis,1,low,web,EU,123,42,0
cart_product_management_device_products,0,high,mobile,EU,121,49,0
