flag_name,flag_on,traffic,user,region,latency,cpu,error
cart_bundling_service_bundles,1,medium,mobile,US,148,40,0
billing_enable_payment_plan_creation,0,high,web,EU,113,43,0
provisioning_enable_quota_management,1,low,mobile,US,207,36,0
provisioning_enable_call_forwarding,0,high,mobile,US,117,55,0
provisioning_enable_msisdn_allocation,0,high,mobile,LATAM,130,56,0
catalog_enable_bundle_management,0,low,mobile,APAC,98,39,0
cart_operations_anonymous_cart,1,medium,web,EU,115,45,0
catalog_enable_product_reviews,1,low,web,APAC,159,50,0
customer_enable_suspension,1,low,web,EU,141,69,0
billing_enable_payment_plan_creation,0,low,web,EU,142,60,0
customer_enable_auto_activation,1,low,mobile,US,155,52,0
provisioning_enable_throttling,1,medium,mobile,APAC,154,45,0
customer_enable_suspension,1,medium,mobile,APAC,138,63,0
order_provisioning_enable_device_shipping,1,medium,web,EU,127,63,0
customer_enable_notification_preferences,0,high,web,US,82,57,0
billing_enable_credit_memo_creation,1,medium,web,US,204,51,0
cart_notifications_order_updates,0,low,mobile,EU,139,46,0
payment_currency_enable_currency_conversion,1,low,web,EU,193,41,0
catalog_enable_warehouse_management,1,high,mobile,APAC,224,73,0
billing_enable_discrepancy_detection,1,medium,mobile,LATAM,189,64,0
provisioning_enable_slice_isolation,1,medium,mobile,APAC,180,59,0
payment_advanced_enable_ml_fraud_detection,1,high,web,APAC,293,103,1
order_pricing_enable_order_billing,1,medium,web,EU,170,41,0
inventory_enable_turnover_analysis,0,low,mobile,US,109,43,0
cart_checkout_shipping_address_validation,0,medium,mobile,EU,100,50,0
billing_enable_advance_payment_tracking,0,low,web,EU,145,31,0
customer_enable_contact_management,0,low,web,LATAM,82,58,0
provisioning_enable_traffic_shaping,1,high,web,LATAM,298,97,0
cart_offers_seasonal_offers,1,high,mobile,EU,327,95,0
payment_billing_enable_invoice_billing,0,low,mobile,EU,92,35,0
provisioning_enable_notifications,1,high,web,US,318,85,1
cart_notifications_order_updates,1,medium,mobile,APAC,138,63,0
cart_operations_cart_notifications,1,high,mobile,US,348,73,1
billing_enable_reversal_processing,0,high,mobile,APAC,104,30,0
cart_offers_loyalty_rewards,0,medium,web,LATAM,106,52,0
payment_method_enable_bank_transfer,1,low,mobile,APAC,204,53,0
cart_analytics_product_performance,1,low,mobile,EU,182,59,0
order_fulfillment_enable_delivery_tracking,1,high,mobile,EU,309,90,0
catalog_enable_plan_bundling,1,low,web,EU,189,65,0
cart_pricing_promotional_pricing,0,high,mobile,US,88,38,0
billing_enable_promotional_pricing,1,medium,mobile,APAC,118,75,0
auth_enable_passwordless,0,medium,mobile,EU,84,55,0
catalog_enable_plan_recommendations,1,medium,web,APAC,130,57,0
inventory_enable_supplier_performance_tracking,1,low,mobile,LATAM,125,52,1
catalog_enable_review_images,0,high,mobile,APAC,115,37,0
customer_enable_marketing_opt_in,1,medium,web,APAC,154,49,0
catalog_enable_fulfillment_options,0,high,mobile,APAC,136,60,0
catalog_enable_category_management,1,high,mobile,LATAM,198,86,0
customer_enable_subscription_management,1,low,mobile,LATAM,179,51,0
inventory_enable_price_management,0,low,mobile,US,150,59,0
order_fulfillment_enable_picking,1,high,mobile,EU,310,80,1
customer_enable_profile_completion_tracking,0,high,mobile,EU,93,33,0
cart_analytics_conversion_tracking,1,medium,web,US,200,51,0
notification_templates_enable,1,high,mobile,EU,366,84,0
catalog_enable_product_categorization,1,medium,web,APAC,161,69,1
cart_bundling_dynamic_bundles,1,low,web,US,163,48,0
provisioning_enable_network_slicing,1,low,mobile,EU,173,55,0
catalog_enable_discount_rules,1,medium,mobile,APAC,179,45,0
provisioning_enable_audit_logs,1,high,mobile,EU,277,89,0
auth_enable_mfa,0,medium,mobile,LATAM,118,38,0
provisioning_enable_5g_network,0,low,web,US,107,56,0
cart_product_management_personalization,1,medium,mobile,APAC,181,54,1
inventory_enable_order_fulfillment,1,medium,mobile,EU,186,45,0
catalog_enable_plan_comparisons,1,medium,web,LATAM,176,51,0
provisioning_enable_service_status_updates,1,low,mobile,US,131,43,0
provisioning_enable_smart_provisioning,0,low,mobile,APAC,136,54,0
order_provisioning_enable_sim_activation,1,medium,mobile,LATAM,122,42,0
provisioning_enable_traffic_shaping,0,medium,web,EU,101,42,0
billing_enable_late_fee_calculation,1,medium,web,US,155,52,0
customer_enable_cookie_preferences,0,high,mobile,APAC,109,37,0
payment_refund_enable_full_refund,1,low,web,US,126,61,0
catalog_enable_bulk_upload,1,medium,mobile,LATAM,151,67,0
payment_transaction_enable_payment_settlement_webhook,1,medium,mobile,APAC,178,53,0
payment_refund_enable_full_refund,1,medium,web,APAC,134,37,0
catalog_enable_bundle_conflicts,1,medium,mobile,LATAM,165,39,0
cart_operations_anonymous_cart,0,low,mobile,LATAM,130,37,0
cart_fees_processing_fees,1,high,web,APAC,296,90,1
cart_analytics_session_tracking,0,medium,mobile,LATAM,104,57,0
customer_enable_billing_notification,0,medium,mobile,APAC,142,36,0
customer_enable_contract_renewal,0,medium,web,US,116,38,0
payment_recurring_enable_recurring_charges,1,low,web,US,184,47,0
cart_operations_cart_merge,1,low,web,APAC,119,61,0
payment_compliance_enable_fraud_detection,0,medium,web,APAC,128,56,0
cart_inventory_warehouse_selection,1,low,mobile,EU,133,42,0
customer_enable_profile_image,1,medium,mobile,APAC,122,63,0
inventory_enable_obsolescence_tracking,1,low,mobile,US,142,48,0
auth_enable_registration,0,low,web,LATAM,111,30,0
provisioning_enable_bandwidth_allocation,1,medium,web,APAC,121,49,0
provisioning_enable_overage_charges,1,high,web,US,335,86,0
inventory_enable_disposal_tracking,1,medium,mobile,LATAM,148,40,0
inventory_enable_lot_tracking,1,medium,mobile,APAC,200,60,0
catalog_enable_purchase_analytics,1,medium,mobile,EU,117,58,0
inventory_enable_price_management,1,medium,mobile,EU,125,63,0
cart_compatibility_device_plan_matching,0,high,mobile,EU,147,51,0
catalog_enable_review_moderation,0,low,mobile,APAC,94,33,0
billing_enable_multi_currency,0,high,web,US,105,33,0
billing_handle_orphaned_invoices,0,medium,mobile,LATAM,147,49,0
inventory_enable_order_fulfillment,0,low,web,US,106,50,0
notification_retry_enable,1,medium,web,APAC,176,61,0
inventory_enable_stock_counting,1,medium,mobile,US,160,66,0
inventory_enable_demand_planning,1,low,web,EU,159,68,0
cart_analytics_cart_abandonment_tracking,1,medium,web,EU,148,60,0
customer_enable_customer_journey_tracking,1,medium,mobile,APAC,193,51,0
payment_reconciliation_enable_payment_reconciliation,1,low,web,EU,183,63,0
payment_transaction_enable_payment_authorization,1,low,web,APAC,110,55,0
customer_enable_suspension,0,low,mobile,EU,92,31,0
customer_enable_cookie_preferences,0,low,web,EU,112,55,0
provisioning_enable_alerts,1,high,web,APAC,376,72,0
order_analytics_enable_shipping_analytics,0,high,mobile,US,87,59,0
order_products_enable_addon_products,1,medium,web,EU,141,61,0
catalog_enable_product_analytics,0,medium,web,APAC,144,52,0
billing_enable_international_billing,1,high,mobile,US,244,78,0
catalog_enable_bundle_pricing,1,low,mobile,APAC,142,53,0
customer_enable_auto_renewal,1,medium,web,LATAM,186,58,0
cart_fees_environmental_fees,1,low,mobile,LATAM,177,57,0
payment_method_enable_credit_card,1,low,mobile,APAC,122,61,1
provisioning_enable_orchestration,1,high,web,LATAM,286,98,0
cart_compatibility_international_compatibility,1,low,web,EU,136,62,0
cart_operations_cart_recovery,0,medium,web,APAC,106,53,0
customer_enable_privacy_preferences,1,high,mobile,EU,286,78,0
billing_enable_invoice_reminders,0,high,mobile,US,139,50,0
billing_enable_multi_currency,1,low,mobile,US,126,47,1
catalog_enable_plan_bundling,1,low,mobile,LATAM,179,40,0
payment_transaction_enable_single_payment,1,medium,web,EU,188,51,0
customer_enable_customer_journey_tracking,0,medium,mobile,APAC,110,46,0
billing_enable_invoice_tracking,1,high,web,APAC,313,69,0
payment_billing_enable_billing_cycle_management,1,medium,web,LATAM,139,59,1
provisioning_enable_latency_control,1,medium,web,EU,181,58,0
cart_checkout_express_checkout,1,high,mobile,EU,272,76,0
cart_product_management_personalization,1,medium,mobile,LATAM,180,54,1
inventory_enable_supplier_orders,0,low,web,EU,83,54,1
provisioning_enable_orchestration,0,medium,web,EU,109,51,0
billing_enable_promotional_pricing,1,medium,mobile,APAC,147,69,0
customer_enable_data_deletion,0,low,web,APAC,132,37,0
customer_enable_plan_change,1,low,mobile,LATAM,170,65,0
cart_notifications_price_drop_alerts,0,medium,mobile,APAC,130,49,0
provisioning_enable_alerts,1,medium,web,US,159,52,0
payment_compliance_enable_transaction_monitoring,1,low,mobile,US,152,50,0
cart_notifications_order_updates,1,medium,mobile,APAC,139,59,0
provisioning_enable_service_upgrade,1,medium,web,EU,194,45,0
billing_enable_audit_trail,0,medium,web,LATAM,91,38,0
provisioning_enable_slice_isolation,1,high,web,US,268,89,0
payment_billing_enable_billing_notifications,1,high,web,LATAM,368,79,0
provisioning_enable_throttling,1,low,web,EU,125,52,0
payment_refund_enable_refund_automation,0,low,web,EU,80,49,0
auth_enable_profile_edit,1,high,web,LATAM,307,85,0
billing_enable_promotional_pricing,1,low,mobile,EU,115,40,0
billing_enable_debit_memo_creation,0,low,mobile,APAC,91,31,0
customer_enable_gdpr_compliance,0,low,web,LATAM,126,59,0
cart_inventory_warehouse_selection,0,low,mobile,US,134,56,0
order_advanced_enable_order_recommendations,1,low,mobile,APAC,200,51,0
provisioning_enable_network_slicing,0,medium,web,LATAM,116,43,0
order_inventory_enable_backorder,0,medium,mobile,EU,143,46,0
catalog_enable_device_specifications,1,low,web,APAC,131,35,0
cart_operations_anonymous_cart,0,high,mobile,LATAM,85,40,0
cart_operations_cart_sharing,1,low,web,APAC,136,64,0
catalog_enable_review_images,1,low,mobile,APAC,186,67,1
cart_product_management_addon_products,0,low,mobile,LATAM,140,55,0
customer_enable_billing_notification,1,medium,mobile,LATAM,155,72,0
cart_compatibility_feature_compatibility,1,medium,web,EU,164,61,1
inventory_enable_turnover_analysis,1,low,mobile,EU,187,41,0
cart_financing_installment_plans,1,high,web,APAC,310,74,1
order_compliance_enable_audit_logging,0,low,web,APAC,84,54,0
billing_enable_unmatched_invoice_handling,1,low,mobile,EU,154,53,0
order_lifecycle_enable_modification,0,high,web,EU,84,44,0
notification_failover_enable,1,low,web,US,144,50,0
provisioning_enable_throttling,1,low,mobile,EU,153,45,0
order_inventory_enable_reserve_items,1,medium,mobile,EU,127,43,1
catalog_enable_stock_levels,1,low,mobile,APAC,152,48,0
billing_enable_payment_history,1,high,mobile,US,232,68,0
billing_enable_subscription_discount,1,low,mobile,APAC,151,55,0
billing_enable_promotional_pricing,1,high,mobile,EU,278,91,0
cart_checkout_multiple_payment_methods,1,medium,web,EU,156,70,0
provisioning_enable_usage_tracking,1,high,mobile,LATAM,260,73,0
cart_product_management_product_sorting,0,high,web,US,131,56,0
billing_tax_reporting,1,medium,mobile,LATAM,177,56,0
catalog_enable_regional_pricing,0,medium,web,APAC,106,56,0
payment_reconciliation_enable_payment_reconciliation,1,medium,mobile,EU,126,65,0
customer_enable_account_migration,1,medium,web,LATAM,147,45,0
cart_analytics_session_tracking,1,high,mobile,APAC,273,80,1
cart_inventory_availability_alerts,1,low,web,EU,175,58,0
payment_refund_enable_refund_automation,0,medium,mobile,APAC,118,59,0
payment_recurring_enable_auto_renew,1,high,web,US,260,82,1
billing_enable_invoice_generation,0,medium,mobile,US,116,57,0
payment_reconciliation_enable_transaction_matching,1,low,mobile,LATAM,178,55,0
customer_enable_email_verification,1,low,mobile,APAC,171,49,0
auth_enable_passwordless,0,low,mobile,LATAM,97,32,0
cart_operations_cart_sharing,1,medium,mobile,EU,185,59,0
payment_billing_enable_billing_notifications,1,low,web,LATAM,162,61,0
catalog_enable_regional_availability,1,low,web,LATAM,184,45,1
billing_enable_promotional_pricing,0,medium,mobile,LATAM,146,32,0
provisioning_enable_network_config,0,medium,web,APAC,86,58,0
cart_notifications_promotional_notifications,0,medium,mobile,APAC,133,41,0
cart_operations_bulk_order,0,low,mobile,APAC,87,50,0
customer_enable_document_upload,1,medium,mobile,US,141,52,0
cart_product_management_recommendations,1,low,mobile,APAC,139,44,0
provisioning_enable_data_config,1,medium,mobile,EU,148,67,0
catalog_enable_product_creation,1,low,web,EU,150,67,0
inventory_enable_equipment_depreciation,1,medium,web,EU,160,37,0
catalog_enable_availability_check,1,low,web,LATAM,165,52,0
payment_recurring_enable_auto_renew,0,high,mobile,LATAM,120,60,0
billing_enable_discrepancy_detection,0,medium,mobile,LATAM,114,40,0
cart_operations_cart_notifications,0,medium,mobile,LATAM,110,53,0
cart_notifications_abandoned_cart_notifications,0,low,web,APAC,150,30,0
cart_pricing_volume_discounts,0,medium,web,LATAM,124,37,0
inventory_enable_lot_tracking,0,low,web,US,107,60,0
customer_enable_address_validation,1,low,web,LATAM,130,65,0
catalog_enable_bulk_upload,1,low,mobile,APAC,174,61,0
billing_enable_payment_plan_creation,0,low,mobile,APAC,87,38,0
inventory_enable_product_lifecycle_management,0,low,web,LATAM,102,50,0
customer_enable_communication_preferences,1,medium,web,LATAM,135,39,0
cart_compatibility_international_compatibility,0,medium,mobile,EU,80,59,0
payment_compliance_enable_aml_check,0,medium,mobile,US,145,52,0
catalog_enable_device_images,1,medium,web,EU,130,48,0
order_provisioning_enable_device_shipping,1,low,web,US,167,53,0
cart_inventory_pre_order_support,1,medium,web,US,161,60,0
notification_sms_unicode_enable,0,medium,mobile,US,136,53,0
billing_enable_debit_memo_creation,0,medium,web,LATAM,129,32,0
provisioning_enable_service_termination,1,medium,mobile,US,107,50,0
billing_enable_discrepancy_detection,1,low,mobile,EU,133,64,0
catalog_enable_device_catalog,1,medium,web,EU,127,45,0
order_fulfillment_enable_delivery_tracking,1,low,web,US,144,47,0
customer_enable_subscription_management,0,low,mobile,LATAM,121,33,0
provisioning_enable_audit_logs,1,low,web,US,126,46,0
cart_inventory_backorder_support,1,medium,web,LATAM,168,64,0
cart_offers_referral_offers,1,medium,web,US,162,37,0
billing_enable_transaction_history,1,medium,mobile,LATAM,168,60,0
inventory_enable_stock_transfer,1,medium,web,US,154,66,1
provisioning_enable_qos_management,1,low,mobile,US,137,49,1
provisioning_enable_overage_charges,1,high,web,LATAM,223,70,0
catalog_enable_bundle_management,1,low,web,US,159,50,0
provisioning_enable_orchestration,1,high,web,US,240,86,0
customer_enable_activation_delay,0,low,mobile,APAC,133,36,0
notification_sms_fragmentation_enable,1,high,mobile,EU,266,72,0
provisioning_enable_call_forwarding,1,high,web,EU,279,79,1
provisioning_enable_recurring_charges,1,low,mobile,EU,140,57,0
customer_enable_account_linking,1,medium,web,APAC,146,72,0
cart_offers_seasonal_offers,1,medium,web,EU,144,55,0
customer_enable_sanctions_screening,1,high,mobile,US,290,94,0
notification_idempotency_enable,1,high,web,LATAM,219,77,0
catalog_enable_bundle_recommendations,1,medium,web,LATAM,168,50,0
cart_bundling_bundle_recommendations,1,high,web,APAC,283,71,0
catalog_enable_ai_pricing,1,medium,web,LATAM,167,65,0
notification_channel_push_enable,1,medium,web,US,170,71,0
payment_notification_enable_refund_notification,1,medium,web,US,145,66,1
cart_analytics_cart_abandonment_tracking,1,low,mobile,APAC,161,59,0
provisioning_enable_sim_activation,1,low,web,EU,176,43,0
cart_fees_processing_fees,1,medium,web,EU,158,54,0
inventory_enable_supplier_performance_tracking,0,low,mobile,LATAM,144,46,0
catalog_enable_bundle_conflicts,1,medium,mobile,LATAM,151,63,0
payment_transaction_enable_single_payment,0,low,web,APAC,89,33,0
customer_enable_account_linking_validation,1,medium,web,US,171,50,0
payment_notification_enable_invoice_notification,1,medium,mobile,EU,122,43,0
payment_method_enable_buy_now_pay_later,1,medium,mobile,LATAM,202,68,0
provisioning_enable_5g_network,0,high,web,APAC,109,45,0
inventory_enable_warehouse_setup,1,low,mobile,APAC,168,74,1
cart_checkout_one_step_checkout,1,low,web,EU,127,42,1
provisioning_enable_audit_logs,0,low,web,EU,84,51,0
order_pricing_enable_order_billing,0,medium,web,APAC,95,59,0
catalog_enable_discount_rules,1,high,mobile,EU,256,106,1
catalog_enable_bundle_management,1,high,web,LATAM,345,85,0
catalog_enable_review_moderation,0,low,web,LATAM,125,32,0
provisioning_enable_multi_carrier,1,medium,web,APAC,130,43,0
cart_analytics_conversion_tracking,1,low,mobile,EU,200,54,0
billing_enable_invoice_history,1,low,web,LATAM,170,47,0
order_products_enable_bundle_products,1,medium,web,EU,182,65,0
cart_operations_cart_sharing,1,high,mobile,EU,264,79,1
billing_enable_manual_reconciliation,1,medium,mobile,US,140,52,0
catalog_enable_search_analytics,1,medium,web,EU,147,65,0
billing_enable_discrepancy_detection,1,low,mobile,LATAM,160,42,0
order_analytics_enable_shipping_analytics,1,high,mobile,US,343,95,0
customer_enable_address_management,1,medium,web,APAC,188,57,0
catalog_enable_bundle_pricing,1,high,mobile,US,268,70,0
cart_bundling_bundle_recommendations,0,low,mobile,APAC,133,50,0
order_provisioning_enable_activation_delay,0,low,web,EU,103,54,0
cart_financing_lease_options,0,low,mobile,APAC,114,51,0
order_provisioning_enable_sim_activation,0,medium,web,US,97,46,0
cart_notifications_promotional_notifications,1,low,web,US,159,42,0
cart_operations_anonymous_cart,1,medium,web,LATAM,162,65,0
auth_enable_session_timeout,1,low,mobile,EU,194,71,0
order_pricing_enable_dynamic_pricing,0,low,web,EU,96,57,0
cart_bundling_bundle_conflicts,0,low,web,US,134,52,0
customer_enable_account_linking_validation,0,high,mobile,US,105,33,0
provisioning_enable_throttling,1,low,web,APAC,124,47,0
billing_enable_write_off_tracking,1,high,web,EU,236,80,1
inventory_enable_supplier_pricing,1,low,web,EU,168,54,0
cart_inventory_real_time_sync,0,low,web,APAC,101,58,0
auth_enable_audit_logging,1,low,web,LATAM,183,59,0
billing_tax_reporting,0,low,mobile,LATAM,107,46,0
customer_enable_account_linking_validation,1,low,mobile,US,197,44,0
catalog_enable_service_plans,1,low,mobile,US,178,53,0
cart_analytics_user_behavior_tracking,1,medium,mobile,APAC,158,48,1
payment_advanced_enable_payment_optimization,0,high,mobile,US,130,44,0
cart_analytics_conversion_tracking,0,low,mobile,US,101,32,0
customer_enable_payment_method_management,1,medium,mobile,US,156,68,0
cart_checkout_payment_gateway_integration,1,medium,mobile,APAC,198,62,1
catalog_enable_plan_comparisons,0,high,web,US,112,45,0
provisioning_enable_qos_management,1,low,web,US,164,58,0
cart_analytics_funnel_analysis,1,low,web,US,197,66,0
provisioning_enable_traffic_shaping,1,medium,mobile,US,111,54,0
cart_product_management_service_products,1,medium,web,EU,148,70,0
order_fulfillment_enable_packing,1,medium,web,LATAM,204,65,0
catalog_enable_view_analytics,1,medium,mobile,APAC,187,62,0
cart_inventory_stock_checking,1,low,web,US,139,66,0
provisioning_enable_billing_sync,0,high,mobile,LATAM,92,43,0
order_provisioning_enable_activation_delay,1,low,web,EU,149,64,0
cart_bundling_bundle_conflicts,0,low,mobile,EU,82,47,0
catalog_enable_ai_pricing,1,medium,mobile,APAC,132,66,0
order_inventory_enable_backorder,1,low,web,LATAM,125,62,0
cart_operations_quick_order,1,low,mobile,APAC,186,51,0
cart_offers_limited_time_offers,0,high,web,APAC,113,31,0
provisioning_enable_apn_config,1,low,web,US,147,52,0
catalog_enable_bundle_pricing,1,low,web,APAC,183,66,0
order_fulfillment_enable_picking,0,medium,mobile,EU,82,50,0
notification_routing_enable,0,medium,mobile,APAC,148,55,0
cart_inventory_warehouse_selection,1,high,web,EU,254,81,1
payment_method_enable_buy_now_pay_later,1,high,web,EU,270,81,0
inventory_enable_end_of_life_management,1,low,web,US,150,67,0
payment_recurring_enable_billing_schedule,1,high,web,EU,316,71,0
customer_enable_fraud_detection,1,low,mobile,US,112,67,0
notification_multichannel_enable,0,high,mobile,US,130,60,0
cart_product_management_product_filtering,0,low,web,APAC,143,58,0
provisioning_enable_imei_assignment,0,high,mobile,LATAM,110,59,0
customer_enable_communication_preferences,0,low,mobile,LATAM,132,38,0
billing_enable_invoice_history,1,low,web,APAC,199,58,0
inventory_enable_supplier_pricing,1,high,mobile,LATAM,328,100,0
cart_fees_service_fees,1,high,web,APAC,358,88,1
cart_analytics_session_tracking,0,high,mobile,LATAM,81,59,0
inventory_enable_order_allocation,1,high,web,APAC,296,99,1
cart_inventory_stock_checking,1,high,mobile,US,359,88,1
cart_pricing_loyalty_discounts,0,low,mobile,US,125,43,0
cart_operations_saved_for_later,1,low,web,US,151,65,0
payment_currency_enable_multi_currency,0,low,web,US,100,37,0
cart_inventory_warehouse_selection,1,high,mobile,APAC,267,92,1
cart_operations_cart_merge,0,low,mobile,EU,130,58,0
cart_product_management_bundled_products,1,low,web,EU,123,53,0
customer_enable_document_upload,0,medium,mobile,EU,91,60,0
provisioning_enable_5g_network,0,medium,mobile,LATAM,143,33,0
customer_enable_privacy_preferences,0,high,mobile,APAC,143,42,0
cart_tax_by_region,0,low,mobile,EU,133,35,0
customer_enable_consent_tracking,0,high,web,LATAM,111,41,0
provisioning_enable_sim_activation,1,low,web,APAC,163,62,0
cart_fees_environmental_fees,1,low,web,US,157,71,1
provisioning_enable_msisdn_allocation,1,high,web,US,289,89,0
customer_enable_behavior_analytics,1,medium,web,APAC,152,56,0
customer_enable_behavior_analytics,0,medium,mobile,EU,113,33,0
customer_enable_auto_activation,1,high,mobile,APAC,357,81,0
payment_recurring_enable_billing_schedule,1,low,mobile,EU,168,38,0
customer_enable_invoice_access,0,low,mobile,LATAM,94,58,0
billing_enable_discount_application,1,high,mobile,LATAM,296,61,0
inventory_enable_warehouse_assignment,0,low,mobile,EU,80,46,0
customer_enable_identity_verification,1,low,mobile,US,160,45,1
customer_enable_address_validation,1,medium,web,APAC,124,42,0
provisioning_enable_throttling,1,medium,mobile,US,181,43,0
cart_compatibility_sim_card_compatibility,1,high,web,EU,306,86,1
catalog_enable_regional_pricing,1,low,mobile,APAC,147,43,0
customer_enable_profile_image,0,high,mobile,EU,95,39,0
payment_reconciliation_enable_transaction_matching,1,high,web,APAC,240,104,0
payment_billing_enable_usage_based_billing,1,medium,mobile,US,177,69,0
provisioning_enable_quota_management,1,low,mobile,LATAM,137,62,0
provisioning_enable_sim_activation,1,low,mobile,US,170,46,0
order_analytics_enable_shipping_analytics,1,medium,mobile,US,172,45,0
payment_notification_enable_payment_failure_notification,1,medium,mobile,APAC,137,61,0
cart_fees_shipping_fees,1,low,web,LATAM,131,41,0
cart_compatibility_device_service_compatibility,1,medium,mobile,APAC,134,42,0
provisioning_enable_latency_control,0,medium,mobile,US,80,42,0
customer_enable_dormant_account_management,1,medium,mobile,LATAM,177,59,0
cart_bundling_bundle_pricing,1,high,web,EU,313,56,0
customer_enable_lifetime_value_tracking,1,low,web,EU,195,69,0
order_compliance_enable_audit_logging,1,low,mobile,US,123,47,1
catalog_enable_bundle_creation,0,medium,web,EU,117,48,0
payment_compliance_enable_fraud_detection,0,low,mobile,LATAM,143,53,0
cart_compatibility_sim_card_compatibility,1,low,mobile,LATAM,199,60,1
cart_pricing_dynamic_pricing,1,low,web,US,174,61,0
notification_audit_enable,1,high,web,LATAM,271,78,1
catalog_enable_bundle_conflicts,1,low,web,APAC,177,45,1
cart_product_management_addon_products,1,medium,mobile,LATAM,133,58,0
billing_enable_subscription_discount,1,low,web,EU,188,45,0
customer_enable_profile_update,1,high,mobile,APAC,340,94,0
billing_enable_late_fee_calculation,1,low,web,US,144,55,0
cart_inventory_warehouse_selection,0,high,mobile,EU,145,49,0
cart_checkout_express_checkout,0,high,mobile,US,93,55,0
cart_offers_bundle_offers,1,low,web,US,128,58,1
customer_enable_customer_journey_tracking,1,medium,mobile,US,142,60,0
customer_enable_address_validation,1,medium,mobile,US,161,66,0
customer_enable_dormant_account_management,0,low,mobile,APAC,111,34,0
catalog_enable_product_deletion,1,low,mobile,LATAM,181,71,0
order_provisioning_enable_sim_activation,1,medium,web,US,130,51,1
customer_enable_data_export,1,low,web,EU,140,59,0
notification_rate_msisdn_enable,1,medium,mobile,APAC,161,43,0
customer_enable_contact_management,1,medium,web,LATAM,169,66,0
billing_enable_scheduled_invoices,0,low,web,APAC,107,32,0
order_fulfillment_enable_packing,1,high,web,US,250,99,1
order_compliance_enable_compliance_reporting,1,high,web,US,312,74,0
provisioning_enable_slice_management,1,medium,web,LATAM,180,51,0
provisioning_enable_qos_management,1,high,web,APAC,271,86,0
inventory_enable_inventory_adjustment,0,medium,web,APAC,138,33,0
payment_notification_enable_payment_failure_notification,1,low,web,LATAM,129,57,0
cart_analytics_conversion_tracking,1,medium,mobile,APAC,190,62,0
catalog_enable_device_catalog,1,medium,web,EU,195,46,0
cart_checkout_billing_address_validation,1,medium,web,LATAM,170,44,0
customer_enable_addon_management,1,medium,web,APAC,170,38,0
order_compliance_enable_order_retention,1,low,mobile,US,155,45,0
notification_audit_enable,1,low,web,LATAM,135,43,0
billing_enable_history_tracking,1,medium,mobile,APAC,186,52,0
catalog_enable_inventory_sync,1,high,mobile,EU,339,80,0
notification_metrics_enable,1,medium,mobile,APAC,121,62,0
cart_operations_anonymous_cart,1,low,web,US,163,73,0
billing_enable_invoice_generation,1,medium,mobile,US,149,58,1
inventory_enable_supplier_orders,1,low,mobile,US,188,60,0
catalog_enable_device_images,1,low,mobile,EU,186,40,0
billing_enable_transaction_matching,0,low,web,APAC,98,35,0
billing_enable_transaction_history,0,high,web,US,121,35,0
billing_enable_invoice_numbering,0,low,web,LATAM,121,38,0
cart_pricing_segment_based_pricing,1,low,web,EU,195,57,1
inventory_enable_stock_level_management,0,medium,mobile,US,141,30,0
inventory_enable_disposal_tracking,1,low,web,EU,152,50,0
cart_product_management_product_sorting,1,low,web,APAC,184,48,1
catalog_enable_search_analytics,1,low,mobile,APAC,124,42,0
inventory_enable_lot_tracking,1,low,mobile,EU,167,46,0
catalog_enable_volume_pricing,0,low,web,EU,115,58,0
provisioning_enable_network_config,1,high,mobile,APAC,293,83,0
provisioning_enable_firewall_config,1,high,web,US,262,78,0
cart_bundling_device_plan_bundles,1,high,web,US,291,76,1
payment_analytics_enable_payment_method_analytics,1,low,web,US,138,52,0
customer_enable_suspension,1,high,mobile,EU,268,98,0
catalog_enable_device_pricing,1,low,mobile,EU,140,47,0
inventory_enable_supplier_pricing,1,medium,web,EU,116,54,0
provisioning_enable_add_on_management,1,high,mobile,EU,248,103,1
auth_enable_account_lock,1,medium,web,APAC,181,66,0
catalog_enable_predictive_inventory,1,low,web,EU,132,51,0
auth_enable_audit_logging,1,low,web,EU,158,68,0
order_lifecycle_enable_order_status_history,1,medium,web,US,162,57,0
order_notifications_enable_order_confirmation,1,low,mobile,EU,146,66,0
inventory_enable_equipment_depreciation,1,high,mobile,US,251,75,0
notification_retry_enable,1,low,web,US,175,45,0
billing_enable_manual_reconciliation,0,low,web,APAC,128,42,0
cart_financing_lease_options,1,high,web,LATAM,335,81,0
cart_analytics_cart_abandonment_tracking,1,medium,mobile,EU,113,47,0
provisioning_enable_device_activation,1,low,web,APAC,175,57,0
inventory_enable_equipment_tracking,0,low,web,APAC,135,46,0
cart_inventory_availability_alerts,1,medium,web,EU,198,49,0
auth_enable_mfa,1,medium,web,US,165,51,0
customer_enable_notification_preferences,1,medium,web,US,173,48,0
order_lifecycle_enable_order_tracking,1,medium,mobile,APAC,163,46,0
cart_offers_loyalty_rewards,1,medium,web,EU,168,52,0
cart_fees_environmental_fees,1,high,mobile,EU,232,67,0
catalog_enable_search_analytics,0,low,web,APAC,85,30,0
inventory_enable_warehouse_assignment,0,high,web,APAC,150,37,0
billing_enable_advance_payment_tracking,0,low,web,US,97,42,0
notification_rate_msisdn_enable,0,high,mobile,LATAM,110,41,0
provisioning_enable_traffic_shaping,0,medium,mobile,US,95,34,0
customer_enable_auto_renewal,1,low,mobile,APAC,167,64,0
billing_enable_installment_management,1,medium,mobile,EU,144,52,0
