flag_name,flag_on,traffic,user,region,latency,cpu,error
inventory_enable_inventory_analytics,1,high,web,US,359,118,1
provisioning_enable_traffic_shaping,0,high,mobile,EU,156,50,0
cart_operations_bulk_order,1,medium,web,APAC,208,53,0
provisioning_enable_voice_config,1,low,web,LATAM,155,69,0
auth_enable_sso,1,medium,web,LATAM,190,49,0
customer_enable_customer_segmentation,1,high,web,US,390,94,0
catalog_enable_product_deletion,1,high,web,US,419,96,1
auth_enable_sso,1,medium,mobile,LATAM,144,78,0
payment_currency_enable_currency_conversion,0,high,mobile,APAC,114,41,0
payment_analytics_enable_customer_payment_analytics,1,medium,web,EU,124,60,0
order_notifications_enable_order_confirmation,1,medium,web,EU,176,63,0
billing_tax_by_region,1,low,web,APAC,160,78,0
cart_product_management_product_sorting,1,medium,web,EU,143,50,0
cart_compatibility_device_plan_matching,1,high,web,LATAM,437,112,0
customer_enable_data_anonymization,1,high,mobile,APAC,415,91,0
customer_enable_data_export,1,high,mobile,APAC,421,87,0
cart_operations_quick_order,1,medium,mobile,EU,169,71,0
customer_enable_gdpr_compliance,1,low,mobile,LATAM,225,81,0
notification_templates_enable,1,high,mobile,EU,434,126,0
notification_multichannel_enable,1,high,mobile,LATAM,376,97,1
billing_enable_interest_accrual,1,low,web,APAC,235,76,1
provisioning_enable_provisioning_reports,0,high,mobile,US,143,57,0
inventory_enable_cost_tracking,1,medium,web,LATAM,160,57,0
billing_enable_currency_conversion,0,medium,web,US,100,57,0
cart_pricing_volume_discounts,1,low,web,APAC,210,51,0
customer_enable_kyc_validation,1,medium,web,APAC,198,58,0
provisioning_enable_roaming_config,0,high,web,EU,157,58,0
cart_operations_cart_notifications,1,high,web,APAC,459,116,1
inventory_enable_inventory_analytics,1,medium,web,EU,159,82,0
inventory_enable_end_of_life_management,1,high,web,EU,354,98,1
payment_dispute_enable_dispute_tracking,0,low,mobile,APAC,154,50,0
cart_fees_processing_fees,1,low,web,APAC,176,63,0
cart_compatibility_device_service_compatibility,1,high,mobile,LATAM,360,116,1
cart_analytics_session_tracking,1,high,mobile,APAC,351,122,0
cart_bundling_create_bundles,0,high,web,US,121,35,0
inventory_enable_disposal_tracking,0,low,web,US,119,48,0
cart_product_management_product_search,0,low,mobile,APAC,158,46,0
cart_pricing_loyalty_discounts,1,low,web,APAC,132,61,0
customer_enable_behavior_analytics,1,medium,mobile,US,199,70,0
provisioning_enable_carrier_routing,1,low,web,APAC,179,87,0
billing_enable_promotional_pricing,1,low,mobile,US,200,62,1
cart_notifications_abandoned_cart_notifications,1,high,web,APAC,410,118,1
cart_inventory_real_time_sync,1,medium,mobile,US,231,82,0
customer_enable_address_validation,1,high,web,EU,286,98,0
payment_method_enable_buy_now_pay_later,0,low,mobile,LATAM,106,35,0
auth_enable_2fa,1,medium,mobile,US,165,67,0
order_provisioning_enable_device_shipping,1,high,mobile,LATAM,430,82,1
catalog_enable_inventory_sync,0,low,web,US,126,59,0
cart_fees_activation_fees,0,medium,web,EU,155,51,0
billing_handle_orphaned_invoices,1,high,mobile,LATAM,408,119,0
catalog_enable_product_modification,1,high,mobile,LATAM,382,92,1
cart_inventory_hold_duration,1,low,mobile,LATAM,154,49,0
customer_enable_customer_journey_tracking,1,medium,web,APAC,157,70,0
auth_enable_sso,1,low,web,EU,199,75,0
inventory_enable_order_allocation,1,medium,web,LATAM,154,68,0
billing_enable_debit_memo_creation,1,medium,mobile,LATAM,194,72,0
order_compliance_enable_compliance_reporting,1,low,mobile,LATAM,217,54,0
provisioning_enable_provisioning_reports,1,high,web,US,399,102,1
customer_enable_registration,0,high,mobile,LATAM,92,56,0
payment_analytics_enable_revenue_analytics,1,high,web,EU,310,96,1
customer_enable_communication_preferences,0,medium,mobile,APAC,93,56,0
order_pricing_enable_dynamic_pricing,0,medium,web,EU,153,47,0
inventory_enable_equipment_depreciation,1,low,mobile,LATAM,159,54,0
customer_enable_subscription_management,1,medium,web,US,199,59,0
inventory_enable_cost_allocation,1,medium,mobile,US,189,68,0
customer_enable_contract_templates,1,low,web,APAC,177,60,0
cart_notifications_promotional_notifications,1,low,web,EU,138,58,0
payment_billing_enable_billing_cycle_management,1,medium,web,EU,203,62,0
billing_tax_calculation,1,medium,web,US,199,58,0
cart_operations_cart_notifications,0,medium,web,LATAM,127,59,0
provisioning_enable_security_groups,1,medium,mobile,EU,191,61,0
cart_pricing_time_based_pricing,1,medium,mobile,APAC,131,57,0
customer_enable_contract_management,0,high,mobile,EU,121,62,0
catalog_enable_allocation_rules,0,high,web,US,104,64,0
cart_bundling_device_plan_bundles,0,high,web,APAC,121,56,0
auth_enable_email_verification,1,high,mobile,US,341,112,1
cart_analytics_conversion_tracking,1,medium,mobile,LATAM,151,55,0
billing_enable_promotional_pricing,0,low,web,US,103,44,0
order_pricing_enable_dynamic_pricing,1,medium,web,EU,189,59,0
payment_transaction_enable_installment_payment,0,high,web,APAC,139,49,0
provisioning_enable_traffic_shaping,1,low,web,US,184,64,0
payment_compliance_enable_aml_check,0,medium,web,LATAM,150,54,0
billing_enable_invoice_generation,1,high,web,EU,313,111,1
inventory_enable_inventory_adjustment,1,low,mobile,APAC,190,77,0
payment_billing_enable_invoice_billing,0,low,mobile,APAC,98,57,0
billing_enable_installment_management,1,low,mobile,EU,125,59,0
order_analytics_enable_fulfillment_analytics,1,medium,mobile,EU,187,74,0
payment_recurring_enable_subscription_billing,0,high,mobile,APAC,138,59,0
provisioning_enable_billing_sync,1,medium,mobile,US,202,60,0
billing_enable_invoice_generation,1,high,mobile,US,479,102,0
order_fulfillment_enable_order_allocation,1,medium,web,LATAM,190,76,0
provisioning_enable_apn_config,1,medium,web,US,182,52,0
order_advanced_enable_predictive_inventory,0,high,mobile,APAC,144,49,0
inventory_enable_demand_planning,0,high,mobile,LATAM,133,46,0
inventory_enable_cross_warehouse_transfer,1,high,web,EU,358,86,0
cart_operations_bulk_order,1,low,mobile,APAC,176,82,0
payment_transaction_enable_payment_settlement_webhook,0,high,web,APAC,109,43,0
cart_checkout_registered_checkout,1,high,web,APAC,348,119,1
payment_billing_enable_usage_based_billing,1,high,mobile,US,337,99,1
payment_compliance_enable_aml_check,1,medium,web,APAC,187,67,0
catalog_enable_allocation_rules,1,low,web,LATAM,167,63,1
payment_advanced_enable_predictive_churn,1,high,mobile,EU,349,109,1
provisioning_enable_usage_analytics,1,low,mobile,LATAM,194,71,0
customer_enable_behavior_analytics,1,medium,web,LATAM,159,60,0
cart_product_management_service_products,1,high,web,LATAM,310,74,0
order_lifecycle_enable_modification,1,medium,mobile,EU,201,77,0
billing_enable_subscription_discount,1,medium,web,EU,182,67,0
cart_analytics_user_behavior_tracking,1,low,mobile,LATAM,150,55,0
catalog_enable_product_creation,0,high,mobile,EU,142,62,0
order_provisioning_enable_sim_activation,1,low,web,EU,162,73,0
auth_enable_user_deactivation,1,low,mobile,APAC,209,54,1
customer_enable_cookie_preferences,0,high,web,LATAM,144,51,0
provisioning_enable_provisioning_reports,1,medium,mobile,LATAM,165,51,0
cart_fees_activation_fees,0,high,mobile,EU,158,39,0
provisioning_enable_security_groups,1,medium,web,EU,187,67,0
provisioning_enable_priority_levels,1,medium,web,EU,189,77,0
catalog_enable_preorder,0,medium,mobile,LATAM,104,37,0
customer_enable_suspension,0,medium,web,US,153,50,0
order_notifications_enable_delivery_updates,1,high,web,LATAM,304,114,1
provisioning_enable_authentication,0,high,mobile,LATAM,149,40,0
customer_enable_gdpr_compliance,1,low,mobile,US,176,64,0
cart_operations_anonymous_cart,0,medium,mobile,LATAM,119,58,0
cart_operations_anonymous_cart,1,high,mobile,LATAM,339,104,1
inventory_enable_stock_level_management,1,high,mobile,EU,348,94,0
provisioning_enable_smart_provisioning,1,medium,web,EU,211,73,0
billing_enable_credit_memo_creation,1,high,mobile,LATAM,346,117,0
provisioning_enable_service_downgrade,1,high,web,EU,296,109,0
inventory_enable_cross_warehouse_transfer,1,low,mobile,APAC,128,60,0
payment_refund_enable_refund_reversal,1,medium,web,LATAM,171,63,0
cart_bundling_dynamic_bundles,1,low,mobile,APAC,182,58,0
auth_enable_sso,0,medium,web,US,128,57,0
inventory_enable_order_fulfillment,1,high,web,EU,382,80,0
order_inventory_enable_stock_checking,0,high,web,US,114,56,0
customer_enable_communication_channel_preference,1,medium,web,LATAM,153,76,0
customer_enable_communication_channel_preference,1,high,web,LATAM,393,103,0
cart_analytics_conversion_tracking,1,medium,web,APAC,212,47,0
payment_recurring_enable_billing_schedule,1,high,web,US,333,92,0
provisioning_enable_sms_config,0,high,web,LATAM,111,51,0
customer_enable_auto_renewal,0,high,web,APAC,142,54,0
cart_checkout_express_checkout,1,medium,web,US,161,78,0
inventory_enable_forecasting,1,medium,web,APAC,219,65,0
inventory_enable_end_of_life_management,1,medium,web,APAC,231,60,0
cart_analytics_conversion_tracking,0,low,web,US,132,59,0
order_lifecycle_enable_creation,1,medium,web,LATAM,223,67,0
customer_enable_suspension,0,low,web,EU,135,60,0
notification_idempotency_enable,1,high,mobile,US,379,86,0
notification_audit_enable,0,high,mobile,APAC,136,54,0
billing_enable_installment_management,1,medium,mobile,LATAM,221,66,0
customer_enable_lifetime_value_tracking,1,high,web,US,421,96,0
notification_channel_sms_enable,1,medium,mobile,US,198,89,1
billing_enable_debt_collection_integration,1,low,mobile,EU,170,63,0
catalog_enable_plan_pricing,0,high,web,EU,156,53,0
inventory_enable_cost_tracking,0,medium,mobile,APAC,103,58,0
inventory_enable_inventory_adjustment,1,medium,mobile,EU,187,68,1
cart_tax_by_region,1,high,mobile,APAC,412,118,0
cart_notifications_deal_notifications,1,high,mobile,LATAM,305,107,0
provisioning_enable_carrier_routing,0,medium,mobile,APAC,122,62,0
inventory_enable_supplier_performance_tracking,0,medium,mobile,LATAM,111,58,0
payment_billing_enable_invoice_billing,1,medium,mobile,EU,199,74,0
billing_enable_credit_memo_creation,1,medium,web,APAC,243,61,1
provisioning_enable_service_downgrade,1,high,web,LATAM,441,107,1
provisioning_enable_workflow_automation,1,medium,web,LATAM,172,80,0
catalog_enable_device_catalog,1,high,web,LATAM,414,121,0
cart_analytics_user_behavior_tracking,1,medium,web,US,212,56,0
customer_enable_payment_method_management,1,low,mobile,US,181,68,0
catalog_enable_review_ratings,1,low,web,EU,189,86,0
customer_enable_customer_segmentation,1,medium,mobile,US,193,50,0
customer_enable_auto_activation,0,medium,web,APAC,132,63,0
inventory_enable_equipment_tracking,1,high,mobile,LATAM,264,113,0
inventory_enable_lot_tracking,0,high,mobile,APAC,136,53,0
catalog_enable_bundle_conflicts,1,medium,web,US,193,76,1
customer_enable_contact_management,1,medium,web,LATAM,201,71,1
customer_enable_document_upload,1,medium,web,US,183,65,0
auth_enable_audit_logging,1,medium,mobile,APAC,152,55,0
payment_reconciliation_enable_discrepancy_handling,0,low,mobile,EU,107,50,0
customer_enable_manual_renewal,1,low,mobile,LATAM,230,57,0
payment_analytics_enable_revenue_analytics,1,high,web,LATAM,340,81,0
payment_analytics_enable_payment_analytics,1,medium,mobile,US,165,72,0
cart_compatibility_device_plan_matching,0,low,web,EU,116,53,0
inventory_enable_obsolescence_tracking,1,high,mobile,LATAM,314,91,1
cart_pricing_dynamic_pricing,0,medium,web,EU,138,60,0
customer_enable_contact_management,0,medium,web,US,110,40,0
billing_enable_discrepancy_detection,1,medium,web,EU,226,67,0
cart_notifications_stock_alerts,0,high,mobile,LATAM,158,63,0
customer_enable_data_retention_policy,1,low,web,LATAM,182,67,1
customer_enable_data_retention_policy,1,medium,web,APAC,205,66,0
notification_templates_enable,0,high,mobile,US,123,49,0
provisioning_enable_qos_management,0,medium,mobile,EU,117,49,0
cart_bundling_create_bundles,0,medium,mobile,US,124,48,0
catalog_enable_bulk_upload,1,low,mobile,US,223,75,1
customer_enable_contract_templates,1,medium,web,EU,163,75,0
cart_inventory_backorder_support,1,medium,web,US,224,60,0
payment_billing_enable_usage_based_billing,1,low,web,EU,190,72,1
provisioning_enable_authentication,1,medium,web,LATAM,151,78,0
inventory_enable_price_management,0,high,web,APAC,124,37,0
cart_offers_referral_offers,0,medium,web,APAC,156,49,0
cart_bundling_service_bundles,0,high,mobile,LATAM,103,46,0
catalog_enable_bundle_recommendations,1,high,web,LATAM,369,103,0
cart_compatibility_sim_card_compatibility,1,medium,web,APAC,130,57,0
cart_pricing_time_based_pricing,1,high,mobile,US,357,103,0
billing_enable_interest_accrual,0,high,mobile,EU,119,57,0
customer_enable_engagement_tracking,0,medium,web,LATAM,150,43,0
cart_analytics_cart_abandonment_tracking,1,high,mobile,EU,411,102,1
customer_enable_data_retention_policy,1,low,mobile,EU,148,60,0
cart_checkout_shipping_address_validation,0,high,mobile,US,114,42,0
cart_notifications_stock_alerts,1,high,mobile,LATAM,423,124,0
cart_analytics_conversion_tracking,1,medium,web,APAC,181,84,0
provisioning_enable_supplementary_services,0,medium,mobile,LATAM,100,43,0
provisioning_enable_network_slicing,0,low,mobile,LATAM,95,56,0
inventory_enable_order_allocation,0,low,mobile,EU,137,59,0
customer_enable_consent_tracking,1,high,web,US,272,120,0
cart_analytics_conversion_tracking,1,high,mobile,EU,301,106,1
billing_enable_invoice_aging_analysis,1,high,web,APAC,403,75,1
payment_method_enable_digital_wallet,0,low,mobile,EU,132,44,0
customer_enable_data_deletion,1,high,mobile,US,382,117,0
catalog_enable_product_versioning,0,low,web,APAC,121,64,0
billing_tax_compliance,1,high,mobile,LATAM,299,99,0
order_notifications_enable_order_updates,1,high,mobile,EU,419,112,0
payment_transaction_enable_payment_settlement,1,medium,mobile,LATAM,187,63,0
cart_inventory_hold_duration,0,low,mobile,US,107,58,0
cart_bundling_bundle_recommendations,1,high,web,APAC,424,91,1
provisioning_enable_bandwidth_allocation,0,low,web,US,125,61,1
inventory_enable_warehouse_location_management,1,high,web,LATAM,383,98,0
payment_currency_enable_multi_currency,0,high,web,US,149,35,0
order_notifications_enable_order_confirmation,1,low,mobile,EU,169,53,0
order_analytics_enable_shipping_analytics,0,high,mobile,EU,152,37,0
provisioning_enable_security_groups,1,medium,mobile,APAC,179,73,0
billing_enable_penalty_assessment,0,medium,mobile,EU,152,52,0
billing_enable_interest_accrual,1,medium,mobile,APAC,217,67,0
order_products_enable_service_products,1,medium,mobile,US,163,55,0
billing_enable_payment_reconciliation,1,medium,mobile,LATAM,220,79,0
cart_checkout_payment_gateway_integration,1,high,web,EU,420,84,0
billing_enable_promotional_pricing,1,low,web,LATAM,188,56,1
customer_enable_profile_image,1,low,mobile,APAC,231,89,0
customer_enable_billing_notification,1,medium,mobile,EU,234,71,1
cart_compatibility_device_plan_matching,0,medium,mobile,LATAM,124,49,0
cart_financing_buy_now_pay_later,0,medium,web,EU,134,61,0
cart_inventory_backorder_support,1,low,mobile,LATAM,186,54,0
cart_product_management_recommendations,1,medium,web,US,180,66,0
catalog_enable_bundle_conflicts,0,high,mobile,EU,106,40,0
cart_pricing_bundle_discounts,1,high,web,APAC,404,85,0
payment_method_enable_buy_now_pay_later,1,high,web,LATAM,326,102,0
catalog_enable_service_plans,1,high,mobile,LATAM,390,112,0
cart_offers_free_shipping_offers,1,high,web,APAC,427,109,1
customer_enable_profile_image,0,medium,web,EU,132,46,0
cart_bundling_bundle_pricing,1,low,mobile,EU,173,83,1
payment_notification_enable_invoice_notification,0,low,web,APAC,100,39,0
billing_enable_interest_accrual,0,low,web,US,154,50,0
cart_inventory_hold_duration,1,medium,web,APAC,183,57,0
provisioning_enable_workflow_automation,0,medium,web,EU,115,45,0
auth_enable_user_deactivation,0,medium,mobile,EU,148,37,1
payment_billing_enable_billing_cycle_management,1,high,mobile,LATAM,395,110,0
payment_advanced_enable_payment_optimization,0,low,web,LATAM,100,49,0
catalog_enable_plan_pricing,1,medium,mobile,US,174,85,0
cart_product_management_service_products,1,high,web,LATAM,358,107,1
billing_enable_write_off_tracking,1,medium,web,US,185,69,0
billing_enable_invoice_reminders,1,high,web,LATAM,416,101,0
billing_enable_invoice_numbering,0,high,web,EU,101,60,0
inventory_enable_warehouse_assignment,1,high,web,EU,377,79,0
cart_checkout_payment_plan_selection,0,high,web,APAC,111,46,0
order_inventory_enable_backorder,1,high,web,APAC,381,101,1
provisioning_enable_sms_config,0,low,mobile,LATAM,160,63,0
cart_offers_bundle_offers,0,high,web,APAC,136,50,0
customer_enable_registration,1,high,mobile,EU,367,104,0
cart_pricing_loyalty_discounts,0,high,web,US,101,63,0
customer_enable_privacy_preferences,1,medium,web,US,161,67,0
provisioning_enable_inter_carrier_communication,0,high,web,LATAM,128,60,0
customer_enable_lifetime_value_tracking,0,low,web,EU,117,41,0
catalog_enable_view_analytics,1,high,web,LATAM,421,107,1
cart_checkout_one_step_checkout,1,low,mobile,US,182,69,0
notification_campaign_window_enable,1,medium,mobile,US,138,54,0
billing_enable_advance_payment_tracking,1,medium,mobile,APAC,206,47,0
catalog_enable_predictive_inventory,1,medium,web,LATAM,184,70,0
billing_enable_payment_reconciliation,1,medium,web,US,176,68,0
cart_product_management_service_products,1,high,web,APAC,394,109,0
payment_currency_enable_currency_rate_management,1,medium,mobile,APAC,213,64,1
customer_enable_bulk_operations,1,low,mobile,US,176,78,0
auth_enable_mfa,1,high,web,APAC,363,90,0
billing_enable_credit_memo_creation,1,medium,mobile,APAC,222,73,0
provisioning_enable_slice_management,0,low,web,LATAM,157,62,0
catalog_enable_promotional_pricing,1,high,mobile,APAC,394,102,1
notification_audit_enable,1,high,web,EU,425,119,0
customer_enable_profile_completion_tracking,1,low,mobile,EU,151,63,0
inventory_enable_end_of_life_management,1,medium,mobile,LATAM,182,76,1
inventory_enable_stock_counting,0,low,web,EU,119,38,0
order_pricing_enable_order_billing,1,low,mobile,LATAM,185,65,0
billing_tax_calculation,0,medium,mobile,US,112,52,0
order_fulfillment_enable_packing,1,medium,web,US,174,57,0
billing_enable_credit_memo_creation,1,medium,web,US,188,57,0
order_pricing_enable_discount_application,1,high,mobile,APAC,384,116,1
cart_product_management_recently_viewed,1,medium,web,LATAM,155,76,0
cart_operations_cart_merge,1,high,mobile,APAC,318,104,0
auth_enable_email_verification,1,low,mobile,EU,153,87,0
catalog_enable_bundle_creation,1,high,web,LATAM,453,100,1
notification_channel_ivr_enable,0,high,mobile,US,114,43,0
cart_checkout_payment_plan_selection,1,medium,mobile,US,154,59,0
cart_financing_lease_options,1,medium,mobile,APAC,191,87,0
billing_enable_currency_rate_updates,0,high,mobile,APAC,132,63,0
order_compliance_enable_order_retention,1,medium,mobile,APAC,205,68,0
cart_product_management_bundled_products,0,high,mobile,APAC,106,50,0
catalog_enable_dynamic_pricing,0,high,mobile,US,147,41,0
catalog_enable_allocation_rules,1,low,mobile,EU,161,77,0
cart_pricing_promotional_pricing,0,high,mobile,US,95,36,0
auth_enable_profile_edit,1,high,web,EU,431,112,1
cart_fees_processing_fees,1,medium,mobile,APAC,189,76,0
cart_checkout_express_checkout,1,high,web,APAC,369,116,0
catalog_enable_product_lifecycle,1,medium,mobile,LATAM,148,67,1
payment_method_enable_cryptocurrency,1,low,mobile,LATAM,163,59,0
cart_compatibility_network_compatibility,1,high,mobile,US,362,103,0
provisioning_enable_authentication,0,medium,web,US,141,43,0
cart_checkout_one_step_checkout,1,high,web,US,393,99,1
catalog_enable_device_catalog,0,low,mobile,EU,151,44,0
cart_product_management_personalization,1,medium,web,US,144,75,0
order_notifications_enable_order_confirmation,1,high,web,EU,431,98,0
auth_enable_sso,0,high,web,EU,136,49,0
order_fulfillment_enable_delivery_tracking,1,high,web,US,360,102,1
cart_financing_financing_rates,1,high,mobile,US,486,107,0
cart_fees_activation_fees,1,low,mobile,EU,236,71,0
notification_retry_enable,1,high,mobile,EU,479,108,1
cart_analytics_session_tracking,0,high,web,LATAM,124,60,0
order_inventory_enable_backorder,1,high,mobile,APAC,417,102,0
provisioning_enable_carrier_routing,0,high,mobile,US,95,41,0
cart_inventory_reserve_items,0,high,web,LATAM,140,54,1
inventory_enable_cost_allocation,0,medium,mobile,APAC,137,65,0
inventory_enable_equipment_registration,0,high,web,LATAM,123,59,0
cart_fees_activation_fees,1,low,mobile,APAC,168,65,0
payment_advanced_enable_payment_optimization,0,high,web,LATAM,93,36,0
order_provisioning_enable_device_shipping,1,high,mobile,LATAM,385,98,0
inventory_enable_order_packing,0,low,mobile,LATAM,156,42,0
notification_sms_unicode_enable,1,high,web,LATAM,337,87,0
inventory_enable_cross_warehouse_transfer,1,medium,web,US,200,55,0
notification_sms_unicode_enable,0,low,web,APAC,119,63,0
cart_analytics_revenue_tracking,0,medium,web,APAC,100,39,0
catalog_enable_device_availability,1,medium,web,APAC,213,59,0
cart_analytics_user_behavior_tracking,1,medium,mobile,LATAM,192,65,0
cart_compatibility_international_compatibility,1,high,mobile,LATAM,363,122,0
order_lifecycle_enable_cancellation,0,high,mobile,EU,144,51,0
provisioning_enable_orchestration,0,high,web,EU,94,42,0
provisioning_enable_notifications,1,low,web,EU,182,50,0
catalog_enable_plan_comparisons,1,high,mobile,APAC,325,101,0
payment_recurring_enable_billing_schedule,1,medium,mobile,US,197,67,0
billing_enable_unmatched_invoice_handling,1,low,mobile,EU,204,70,0
auth_enable_2fa,0,high,mobile,EU,138,40,0
order_lifecycle_enable_creation,1,medium,web,LATAM,211,60,0
provisioning_enable_encryption,0,high,mobile,APAC,126,48,0
cart_notifications_promotional_notifications,1,low,web,LATAM,184,52,0
cart_product_management_service_products,0,medium,mobile,EU,138,42,0
customer_enable_data_retention_policy,1,high,mobile,EU,395,97,0
catalog_enable_volume_pricing,0,low,mobile,LATAM,102,53,0
provisioning_enable_inter_carrier_communication,0,high,mobile,LATAM,92,58,0
cart_tax_calculation,1,high,mobile,LATAM,387,122,1
billing_enable_transaction_matching,1,medium,web,US,241,61,0
cart_notifications_abandoned_cart_notifications,1,medium,web,US,197,79,0
provisioning_enable_audit_logs,1,high,mobile,EU,380,92,0
provisioning_enable_apn_config,0,high,mobile,APAC,101,52,0
catalog_enable_promotional_pricing,1,low,mobile,LATAM,235,81,1
inventory_enable_supplier_orders,0,medium,web,LATAM,117,51,0
customer_enable_customer_journey_tracking,1,medium,web,US,194,58,0
customer_enable_suspension,0,medium,mobile,APAC,132,40,1
customer_enable_language_preferences,1,high,mobile,US,441,101,0
order_lifecycle_enable_order_tracking,1,medium,mobile,LATAM,209,64,0
payment_dispute_enable_chargeback_handling,0,high,mobile,US,100,48,0
customer_enable_fraud_detection,0,high,web,LATAM,134,52,0
cart_checkout_multiple_payment_methods,1,low,web,US,178,55,0
payment_analytics_enable_customer_payment_analytics,0,low,mobile,US,118,51,0
cart_financing_financing_rates,0,high,web,APAC,151,41,0
auth_enable_passwordless,0,low,web,US,127,60,0
catalog_enable_backorder,0,medium,mobile,US,101,54,0
provisioning_enable_5g_network,1,low,mobile,APAC,172,58,0
cart_fees_service_fees,1,low,mobile,LATAM,217,85,0
auth_enable_email_verification,1,high,web,EU,425,75,0
provisioning_enable_data_config,0,medium,web,EU,135,40,0
billing_enable_discrepancy_detection,1,high,mobile,US,442,102,0
catalog_enable_search_analytics,1,medium,mobile,APAC,175,59,0
notification_sms_unicode_enable,1,high,mobile,EU,366,113,0
catalog_enable_device_images,1,low,web,LATAM,133,65,0
customer_enable_behavior_analytics,1,low,web,EU,165,70,0
customer_enable_billing_notification,0,high,web,US,133,54,0
provisioning_enable_supplementary_services,1,high,web,US,435,103,1
order_provisioning_enable_device_shipping,0,high,web,EU,117,60,0
catalog_enable_predictive_inventory,0,medium,web,US,142,61,0
catalog_enable_promotional_pricing,1,medium,mobile,US,205,79,0
order_lifecycle_enable_creation,0,high,mobile,US,91,53,0
cart_product_management_recommendations,1,high,web,LATAM,429,109,0
cart_analytics_session_tracking,1,medium,mobile,US,155,66,0
provisioning_enable_usage_tracking,1,high,mobile,LATAM,403,110,1
provisioning_enable_qos_management,1,high,mobile,US,386,88,0
catalog_enable_product_analytics,1,high,mobile,APAC,324,112,1
cart_analytics_user_behavior_tracking,1,low,mobile,LATAM,177,69,0
cart_inventory_warehouse_selection,0,high,web,APAC,141,63,0
provisioning_enable_recurring_charges,1,low,mobile,US,177,72,0
cart_pricing_payment_method_discounts,1,high,web,APAC,333,110,0
inventory_enable_supplier_orders,0,high,web,APAC,139,61,0
catalog_enable_preorder,1,high,mobile,LATAM,317,96,1
auth_enable_mfa,1,low,web,APAC,177,54,0
payment_analytics_enable_customer_payment_analytics,1,high,web,APAC,280,96,0
customer_enable_contact_management,1,high,mobile,EU,390,101,1
catalog_enable_product_reviews,1,high,web,APAC,441,123,1
customer_enable_contract_renewal,1,high,web,US,385,105,0
provisioning_enable_plan_change,1,high,web,US,326,116,0
payment_method_enable_bank_transfer,1,high,mobile,EU,388,111,1
payment_method_enable_debit_card,0,high,web,EU,153,61,0
order_fulfillment_enable_shipping,1,low,web,APAC,191,61,1
cart_analytics_funnel_analysis,1,low,web,APAC,172,64,0
cart_fees_environmental_fees,1,low,mobile,EU,178,74,0
payment_analytics_enable_revenue_analytics,1,medium,mobile,APAC,189,63,0
catalog_enable_bundle_creation,1,medium,web,LATAM,167,52,0
billing_enable_write_off_management,1,medium,mobile,US,153,55,0
payment_billing_enable_usage_based_billing,0,medium,mobile,EU,138,64,0
cart_checkout_guest_checkout,1,low,web,EU,232,51,0
order_provisioning_enable_sim_activation,0,low,mobile,LATAM,145,61,0
billing_enable_coupon_management,0,low,web,APAC,128,54,0
payment_advanced_enable_dynamic_pricing,1,high,mobile,LATAM,460,104,0
cart_checkout_multiple_payment_methods,1,medium,web,US,177,68,0
payment_recurring_enable_billing_schedule,1,high,web,LATAM,357,109,0
customer_enable_language_preferences,0,high,mobile,US,146,35,0
customer_enable_profile_completion_tracking,1,medium,web,LATAM,189,74,0
catalog_enable_ai_pricing,0,medium,mobile,APAC,90,56,0
payment_analytics_enable_revenue_analytics,1,high,web,US,336,117,1
customer_enable_reactivation,1,medium,web,LATAM,181,73,0
cart_checkout_guest_checkout,1,high,web,US,365,104,1
payment_currency_enable_multi_currency,1,high,mobile,APAC,331,89,1
catalog_enable_preorder,1,high,web,US,419,113,0
inventory_enable_order_shipping,0,medium,mobile,EU,101,50,0
auth_enable_sso,1,medium,web,LATAM,192,61,0
provisioning_enable_auto_scaling,1,low,mobile,APAC,187,66,1
customer_enable_profile_image,1,medium,mobile,APAC,167,74,0
catalog_enable_device_pricing,1,high,web,APAC,329,96,0
provisioning_enable_dlp,0,low,web,APAC,152,62,0
customer_enable_phone_verification,1,low,mobile,LATAM,129,48,0
provisioning_enable_network_config,0,medium,web,APAC,115,48,1
catalog_enable_discount_rules,1,low,mobile,US,212,78,0
payment_billing_enable_billing_notifications,1,high,mobile,LATAM,382,96,0
provisioning_enable_traffic_shaping,1,high,mobile,LATAM,400,88,0
customer_enable_identity_verification,1,low,mobile,APAC,165,58,0
payment_recurring_enable_recurring_charges,1,low,mobile,LATAM,224,70,0
customer_enable_customer_journey_tracking,1,low,web,US,205,57,0
catalog_enable_backorder,1,low,web,LATAM,195,74,0
cart_bundling_bundle_conflicts,1,low,mobile,US,230,70,0
order_pricing_enable_tax_calculation,1,high,mobile,APAC,359,120,0
payment_billing_enable_billing_cycle_management,0,high,mobile,LATAM,134,54,0
notification_channel_push_enable,1,medium,mobile,LATAM,190,79,1
cart_financing_device_financing,0,high,web,APAC,122,62,0
billing_enable_debit_memo_creation,1,low,web,APAC,221,50,0
inventory_enable_supplier_management,1,high,mobile,APAC,389,94,1
order_products_enable_addon_products,0,medium,web,LATAM,137,42,0
customer_enable_payment_method_management,1,low,mobile,EU,161,64,0
cart_fees_shipping_fees,1,medium,mobile,US,181,59,0
auth_enable_2fa,1,high,web,APAC,386,88,0
notification_channel_email_enable,1,low,mobile,EU,182,88,0
payment_notification_enable_refund_notification,0,high,mobile,LATAM,121,41,0
